"","x"
"277",-453.220666146454
"278",-456.087689288109
"279",-457.556809841468
"280",-458.358843334291
"281",-461.407249724166
"282",-465.057098747477
"283",-467.077583989195
"284",-472.985307480193
"285",-481.198855296014
"286",-487.470242517283
"287",-499.916479652789
"288",-508.495572467731
"289",-504.553728177369
"290",-495.897281869441
"291",-497.515469716076
"292",-498.556809841468
"293",-499.362145809848
"294",-501.150101630324
"295",-502.437790702712
"296",-504.456463154257
"297",-509.384522451439
"298",-517.515826234911
"299",-518.16371628454
"300",-519.659784027776
"301",-523.204979853274
"302",-532.995711848552
"303",-531.149918345867
"304",-516.255294689953
"305",-509.003903731185
"306",-515.244496130589
"307",-518.512659319859
"308",-519.565623505214
"309",-519.754852010143
"310",-519.944080515072
"311",-520.133309020001
"312",-520.322537524929
"313",-520.511766029858
"314",-526.45850660361
"315",-531.395501637477
"316",-533.813991028337
"317",-535.310108961703
"318",-541.032341366395
"319",-549.073054502847
"320",-552.02451118375
"321",-554.975967864653
"322",-555.431908288813
"323",-555.276403675852
"324",-555.12089906289
"325",-554.965394449929
"326",-554.809889836968
"327",-554.654385224006
"328",-552.952004646663
"329",-548.644082568741
"330",-544.336160490819
"331",-537.371262966468
"332",-535.572068272553
"333",-539.118576703638
"334",-545.61667054528
"335",-554.128290779884
"336",-562.810820536655
"337",-570.007223064609
"338",-571.854339174674
"339",-573.963849810943
"340",-576.073360447211
"341",-578.182871083479
"342",-580.292381719747
"343",-582.401892356016
"344",-584.511402992284
"345",-586.620913628552
"346",-588.73042426482
"347",-590.839934901088
"348",-592.949445537357
"349",-595.058956173625
"350",-597.168466809893
"351",-599.277977446161
"352",-601.38748808243
"353",-597.890143174802
"354",-587.584620846253
"355",-579.696604009564
"356",-580.955417395885
"357",-587.14324799348
"358",-587.22061954871
"359",-577.272905221498
"360",-569.267518624211
"361",-537.275244184903
"362",-452.067959069599
"363",187.00957771834
"364",181.103401426137
"365",181.723190158532
"366",218.579856825197
"367",275.933849089762
"368",336.403656945841
"369",396.873464801919
"370",457.343272657998
"371",517.813080514077
"372",578.282888370155
"373",674.26847424944
"374",716.665576522168
"375",719.221492045324
"376",702.87574147818
"377",699.432367647709
"378",734.819660279318
"379",781.827726077157
"380",828.835791874996
"381",875.843857672834
"382",918.026054197148
"383",913.578347037052
"384",908.795210360552
"385",902.87812776994
"386",885.356940158532
"387",846.464322534927
"388",778.142369451463
"389",723.784099249444
"390",677.083726380124
"391",673.657776086302
"392",700.766703545829
"393",727.875631005356
"394",754.984558464883
"395",782.093485924409
"396",769.380096535737
"397",752.618722073425
"398",714.756782815874
"399",670.711453145545
"400",663.101822856479
"401",660.105121976714
"402",658.092301463893
"403",654.971599249441
"404",642.087224249441
"405",619.778796219138
"406",593.221599249441
"407",570.698871976714
"408",544.137318946411
"409",537.529553794895
"410",531.666552023939
"411",527.58708035924
"412",487.03788712823
"413",404.012012181582
"414",390.672812099091
"415",494.241207092572
"416",768.325710212003
"417",926.341149342206
"418",877.381925336398
"419",801.903095818909
"420",144.597671290607
"421",152.443190158532
"422",-24.469196205104
"423",-34.4504633577628
"424",-35.5568098414682
"425",829.247735613052
"426",975.443190158532
"427",68.4090992494399
"428",191.556101183677
"429",157.684486096636
"430",155.267945060493
"431",191.671151591041
"432",698.069567568976
"433",956.335526122213
"434",923.504268014981
"435",890.673009907749
"436",857.841751800517
"437",825.010493693285
"438",792.179235586054
"439",759.347977478822
"440",726.51671937159
"441",693.685461264358
"442",660.854203157126
"443",628.022945049897
"444",595.191686942665
"445",562.360428835433
"446",529.529170728201
"447",496.697912620969
"448",463.866654513737
"449",431.035396406505
"450",398.204138299274
"451",365.372880192042
"452",332.54162208481
"453",299.710363977578
"454",266.879105870348
"455",234.047847763117
"456",201.216589655885
"457",168.385331548653
"458",135.554073441421
"459",102.722815334189
"460",81.0870298714508
"461",70.444705310047
"462",65.9200258228675
"463",60.7461562602267
"464",59.4431901585318
"465",44.1813719767139
"466",39.1554628858048
"467",36.0575840979258
"468",35.4431901585318
"469",34.5300008887853
"470",30.7717110229135
"471",25.327389292731
"472",20.6269022797439
"473",18.4431901585318
"474",18.4431901585318
"475",36.1742999578223
"476",43.5081846152947
"477",40.6470253858048
"478",35.2639800244038
"479",32.4431901585318
"480",35.6453385960316
"481",44.8738906056255
"482",48.4431901585318
"483",50.4431901585318
"484",46.8232738905892
"485",38.6609320940157
"486",31.7920958824379
"487",25.3007185676228
"488",24.5154202721682
"489",29.1190470884869
"490",23.3888577721683
"491",19.4623662948956
"492",18.6205974551825
"493",60.5042929901256
"494",134.615955952059
"495",151.539489041213
"496",159.646926192051
"497",167.754363342889
"498",175.861800493727
"499",183.969237644565
"500",192.076674795403
"501",200.184111946241
"502",208.291549097079
"503",216.398986247917
"504",224.506423398755
"505",232.613860549593
"506",240.721297700431
"507",248.828734851269
"508",256.936172002107
"509",265.043609152945
"510",273.151046303783
"511",281.258483454621
"512",289.365920605459
"513",297.473357756297
"514",305.580794907135
"515",313.688232057973
"516",321.795669208811
"517",329.903106359649
"518",338.010543510487
"519",346.117980661325
"520",354.225417812163
"521",362.332854963001
"522",370.440292113839
"523",375.443190158532
"524",374.697937979205
"525",370.393748372248
"526",362.964939413378
"527",342.738386439523
"528",454.443190158532
"529",-264.556809841468
